가격표출력,,,,,,
,,,,,,
,,,,,,
No,PLU코드,상품명,출력여부,대분류,중분류,소분류
236,8801068919219,삼립)반디더핑크_레몬크림치킨버거(중단),미출력,조리빵,햄버거,햄버거
237,8801068920802,삼립)반디버거_머스타드치킨버거2편,미출력,조리빵,햄버거,햄버거
238,8801068920819,삼립)반디버거_머스타드치킨버거,미출력,조리빵,햄버거,햄버거
239,8801068920826,삼립)스파이시콘에그로우쏭버거2편,미출력,조리빵,햄버거,햄버거
240,8801068920833,삼립)스파이시콘에그로우쏭버거,미출력,조리빵,햄버거,햄버거
241,8801068921045,삼립)BBB치킨베이글샌드위치2편,미출력,조리빵,샌드위치,프리미엄샌드위치
242,8801068921052,삼립)BBB치킨베이글샌드위치,미출력,조리빵,샌드위치,프리미엄샌드위치
243,8801068921069,삼립)BBB소시지베이글샌드위치2편,미출력,조리빵,샌드위치,프리미엄샌드위치
244,8801068921076,삼립)BBB소시지베이글샌드위치,미출력,조리빵,샌드위치,프리미엄샌드위치
245,8801068921816,삼립)양념치킨닭가슴살버거2편,미출력,조리빵,햄버거,햄버거
246,8801068921823,삼립)양념치킨닭가슴살버거,미출력,조리빵,햄버거,햄버거
247,8801068922820,삼립)근본T.U.N.A샌드위치2편,미출력,조리빵,샌드위치,일반샌드위치
248,8801068922837,삼립)근본T.U.N.A샌드위치,미출력,조리빵,샌드위치,일반샌드위치
249,8801068922844,삼립)근본H.E.L.T샌드위치2편,미출력,조리빵,샌드위치,일반샌드위치
250,8801068922851,삼립)근본H.E.L.T샌드위치,미출력,조리빵,샌드위치,일반샌드위치
251,8801068923452,삼립)덴드요_블루베리크림샌드위치2편,미출력,조리빵,샌드위치,일반샌드위치
252,8801068923469,삼립)덴드요_블루베리크림샌드위치,미출력,조리빵,샌드위치,일반샌드위치
253,8801068924534,삼립)한돈숯불갈비양념버거2편(중단),미출력,조리빵,햄버거,햄버거
254,8801068924541,삼립)한돈숯불갈비양념버거(중단),미출력,조리빵,햄버거,햄버거
255,8801068924817,삼립)한돈칠리치즈버거2편,미출력,조리빵,햄버거,햄버거
256,8801068924824,삼립)한돈칠리치즈버거,미출력,조리빵,햄버거,햄버거
257,8801068925463,삼립)썸머크랩샌드위치2편,미출력,조리빵,샌드위치,일반샌드위치
258,8801068925470,삼립)썸머크랩샌드위치,미출력,조리빵,샌드위치,일반샌드위치
259,8801068925487,삼립)썸머크랩버거2편,미출력,조리빵,햄버거,햄버거
260,8801068925494,삼립)썸머크랩버거,미출력,조리빵,햄버거,햄버거
261,8801068925500,삼립)근본B.E.L.T샌드위치2편,미출력,조리빵,샌드위치,일반샌드위치
262,8801068925517,삼립)근본B.E.L.T샌드위치,미출력,조리빵,샌드위치,일반샌드위치
